"วันนี้อากาศดีมาก เราน่าจะไปเดินเล่นที่สวนสาธารณะกันไหม?","The weather is great today. Should we go for a walk in the park?"
"ถ้าคุณมีเวลาว่างช่วงบ่าย เราไปดื่มกาแฟที่ร้านใหม่กันเถอะ","If you have free time this afternoon, let's go have coffee at the new shop."
"เมื่อวานนี้ฉันเห็นหนังสือที่คุณชอบลดราคาที่ร้านหนังสือ","Yesterday I saw the book you like on sale at the bookstore."
"เราไม่ได้เจอกันนานเลย คุณสบายดีไหมครับ?","We haven't seen each other for a long time. How have you been?"
"หลังจากที่ฝนหยุดตก เราควรออกไปซื้อของที่ตลาดไหม?","After the rain stops, should we go shopping at the market?"
"ฉันกำลังคิดว่าจะเรียนภาษาต่างประเทศเพิ่มเติม คุณมีคำแนะนำไหม?","I'm thinking of learning another foreign language. Do you have any suggestions?"
"คืนนี้มีดาวตก เราน่าจะออกไปดูด้วยกันนะ","There are shooting stars tonight. We should go out and watch them together."
"ถ้าคุณรู้สึกเหนื่อย เราสามารถพักผ่อนก่อนแล้วค่อยเริ่มงานก็ได้","If you're feeling tired, we can rest first and start working later."
"พรุ่งนี้ฉันว่าง คุณอยากไปเที่ยวพิพิธภัณฑ์ด้วยกันไหม?","I'm free tomorrow. Would you like to visit the museum together?"
"อาหารที่ร้านนี้อร่อยมาก แต่ราคาแพงนิดหน่อย คุณโอเคไหม?","The food at this restaurant is very good but a bit pricey. Are you okay with that?"
"ฉันคิดว่าภาพยนตร์เรื่องนี้น่าสนใจ แต่บางคนอาจจะไม่ชอบ","I think this movie is interesting, but some people might not like it."
"ถ้าเราตื่นเช้า เราจะไปถึงสถานีรถไฟตรงเวลาแน่นอน","If we wake up early, we'll definitely arrive at the train station on time."
"ฉันลืมนำร่มมา ฝนก็ตกหนัก เราจะทำอย่างไรดี?","I forgot to bring an umbrella, and it's raining heavily. What should we do?"
"การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?","Regular exercise helps improve health. What do you think?"
"แม้ว่าวันนี้จะยุ่งมาก แต่ฉันก็รู้สึกพอใจที่ได้ทำงานสำเร็จ","Even though today was very busy, I feel satisfied to have completed the work."
"คุณอาจจะไม่เชื่อ แต่ฉันพบกระเป๋าที่หายไปแล้ว!","You might not believe it, but I found the lost bag!"
"ถ้าเราไม่รีบออกตอนนี้ เราอาจจะพลาดการแสดงที่เริ่มตอนสองโมง","If we don't leave now, we might miss the show that starts at 2 PM."
"ฉันชอบฟังเพลงขณะขับรถ เพราะมันทำให้ผ่อนคลาย","I like listening to music while driving because it relaxes me."
"หลังจากที่เราเสร็จงานนี้ เราควรฉลองด้วยอาหารเย็นดีๆ สักมื้อ","After we finish this job, we should celebrate with a good dinner."
"คุณเคยลองเล่นกีฬาทางน้ำบ้างไหม มันสนุกมากเลยนะ","Have you ever tried water sports? It's really fun."
"ถ้าฝนไม่ตก เราจะไปปีนเขากันในวันหยุดสุดสัปดาห์นี้","If it doesn't rain, we'll go hiking this weekend."
"ฉันเพิ่งได้รับข่าวดีว่าได้เลื่อนตำแหน่งในที่ทำงาน","I just received the good news that I got a promotion at work."
"คุณคิดอย่างไรเกี่ยวกับการเปลี่ยนแปลงสภาพภูมิอากาศที่เกิดขึ้น?","What do you think about the climate changes that are happening?"
"ถึงแม้ว่าอาหารร้านนี้จะเผ็ด แต่ก็อร่อยมากนะ คุณต้องลอง","Even though the food at this restaurant is spicy, it's very delicious. You have to try it."
"เราควรจองตั๋วภาพยนตร์ออนไลน์เพื่อหลีกเลี่ยงคิวที่ยาว","We should book movie tickets online to avoid the long queues."
"ถ้าคุณมีปัญหาในการทำงาน อย่าลังเลที่จะขอความช่วยเหลือ","If you have problems at work, don't hesitate to ask for help."
"วันนี้ฉันพบเพื่อนเก่าโดยบังเอิญที่ห้างสรรพสินค้า","Today I ran into an old friend by chance at the mall."
"ฉันกำลังมองหาของขวัญวันเกิดที่เหมาะสมสำหรับน้องสาว","I'm looking for a suitable birthday gift for my younger sister."
"อย่าลืมนำเสื้อกันหนาวมาด้วย เพราะอากาศเย็นขึ้นแล้ว","Don't forget to bring a sweater because it's getting colder."
"เมื่อถึงเวลาที่เหมาะสม ฉันจะบอกคุณเกี่ยวกับแผนของฉัน","When the time is right, I'll tell you about my plans."
"ถ้าเราลองพยายามอีกครั้ง ฉันเชื่อว่าเราจะทำได้สำเร็จ","If we try again, I believe we can succeed."
