"ตอนเช้าอ่านทรานสคริปต์บนโต๊ะแล้วรู้สึกว่าบางคำยากจัง","In the morning, I read the transcript on the table and found some words quite difficult."
"เขารับประทานอาหารแปลก ๆ จนท้องเฟ้อ เจ็บท้องนิดหน่อยแต่ยังไม่ไปหาหมอ","They ate some unusual food and got bloated, feeling minor stomach pain but haven't seen a doctor yet."
"วันนี้ลมบรีซพัดเย็นสบาย จนทุกคนอยากออกไปนั่งเล่นในสวน","A gentle breeze is blowing today, making everyone want to sit in the garden."
"เธอบอกว่ามีของฟรีแจกในงานเทศกาล และยังมีดนตรีสดให้ฟังอีกด้วย","She said there's free stuff being given away at the festival, plus there's live music."
"เมื่อวานลองทำปอเปี๊ยะใส้ผัก แต่ได้กลิ่นเปรี๊ยะตอนทอดเลยต้องระวังน้ำมันกระเด็น","Yesterday, they made vegetarian spring rolls, but heard a sizzling sound while frying and had to watch out for splattering oil."
"ถ้านั่งทำงานนานเกินไป อาจรู้สึกผอยจนลุกขึ้นมายืดเส้นไม่ทัน","If you sit working too long, you might start drooping before you can get up to stretch."
"รถติดน่ารำคาญโว้ยมาก ทำให้เธอถึงที่ประชุมช้ากว่ากำหนด","Traffic is so frustrating that she arrived late to the meeting."
"ผมรู้สึกฟลุคจริง ๆ ที่ได้ตั๋วคอนเสิร์ตแถวหน้าในราคาลดพิเศษ","I feel really lucky to get front-row concert tickets at a discounted price."
"พวกเขาฝึกพูดภาษาฝรั่งเศสเตรียมไปฟร็องซ์ปีหน้า เพราะอยากเที่ยวแบบไม่ติดขัด","They are practicing French to go to France next year, aiming to travel smoothly."
"หากยอดขายดร็อปลงอีก ไดรฟ์ผลประกอบการอาจถดถอยจนทีมงานเครียด","If sales drop further, the drive for performance may shrink and stress out the team."
"เพื่อนที่รักแฟชั่นใส่ชุดออกงานได้เริ่ดสุด ๆ จนทุกคนชมไม่หยุด","A friend who loves fashion wore a stunning outfit that drew nonstop compliments."
"คุณอาจทำยัวะได้ถ้าโดนใครพูดจาหยาบคายใส่ต่อหน้า","You might get really angry if someone speaks rudely to you in person."
"งานอีเวนต์วันนี้ใช้สะแล็งกันเยอะ จนบางครั้งฟังก็ขำดี","The event today features a lot of slang, sometimes making it quite funny to hear."
"เขาทำหน้าตาเหียะใส่เมื่อเห็นราคาสินค้าขึ้นอย่างแรง","They made a grimace upon seeing the product prices soar."
"ถ้าทะเลาะกัน ลองพูดเบา ๆ เพียะเดียวอาจลดอารมณ์ร้อนลงได้","If there's an argument, try speaking softly; a single calm word might ease the tension."
"หม้อแกงร้อนจั๊วะจนแทบยกไม่ได้ ต้องปล่อยให้เย็นสักพักก่อน","The curry pot is so hot it's nearly impossible to lift, so let it cool a while."
"แน่ะ ห้ามลืมใส่หน้ากากก่อนขึ้นรถไฟ เพราะเป็นกฎที่เคร่งครัด","Hey, don't forget to wear a mask before boarding the train, as it's strictly required."
"ลูกบอลกลางสนามแตกเปียะกระจายจนทุกคนต้องหยุดเล่นกันชั่วขณะ","The ball in the field burst with a 'piah' sound, causing everyone to pause play."
