"เมื่อวานนี้ตอนเย็น ฉันกับเพื่อนๆ ไปเดินเล่นที่สวนสาธารณะ แล้วนั่งพักผ่อนใต้ต้นไม้ใหญ่ก่อนกลับบ้าน","Yesterday evening, my friends and I went for a walk in the park and then rested under a big tree before going home"
"ฉันชอบอ่านหนังสือทุกคืนก่อนนอน เพราะมันช่วยให้ฉันผ่อนคลายและหลับสบายมากขึ้น","I like to read books every night before bed because it helps me relax and sleep better"
"ถ้าฝนไม่ตกพรุ่งนี้ ฉันคิดว่าจะไปเที่ยวทะเลกับครอบครัว เพื่อพักผ่อนและเล่นน้ำด้วยกัน","If it doesn't rain tomorrow, I plan to go to the beach with my family to relax and swim together"
"เมื่อฉันได้ยินข่าวดีจากเพื่อน ฉันรู้สึกมีความสุขมากและอยากแบ่งปันความยินดีกับเขา","When I heard the good news from my friend, I felt very happy and wanted to share the joy with him"
"ระหว่างที่ฉันกำลังทำอาหารอยู่ในครัว โทรศัพท์ก็ดังขึ้น ฉันจึงต้องหยุดเพื่อรับสาย","While I was cooking in the kitchen, the phone rang, so I had to stop to answer it"
"แม้ว่าวันนี้อากาศจะร้อนมาก แต่ฉันก็ยังออกไปวิ่งออกกำลังกายตามปกติเพื่อสุขภาพที่ดี","Even though it's very hot today, I still went out for my regular run to maintain good health"
"การเรียนภาษาใหม่ไม่ใช่เรื่องง่าย แต่ถ้าเราฝึกฝนอย่างสม่ำเสมอ เราก็จะเก่งขึ้นได้","Learning a new language isn't easy, but if we practice regularly, we can improve"
"เมื่อถึงวันหยุดสุดสัปดาห์ ฉันมักจะนัดพบกับเพื่อนๆ เพื่อไปดูภาพยนตร์เรื่องใหม่ที่โรงภาพยนตร์","When the weekend comes, I usually meet up with friends to watch a new movie at the cinema"
"ก่อนที่ฉันจะออกจากบ้าน ฉันต้องตรวจสอบว่าได้ปิดไฟและล็อกประตูเรียบร้อยแล้วหรือยัง","Before leaving the house, I have to check if I've turned off the lights and locked the doors properly"
"ถ้าเราใส่ใจสิ่งแวดล้อมและช่วยกันลดการใช้พลาสติก โลกของเราก็จะน่าอยู่ขึ้น","If we care for the environment and help reduce plastic usage, our world will become a better place"
"ฉันจำเป็นต้องซื้อของใช้บางอย่างที่ห้างสรรพสินค้า แต่รถติดมาก ฉันจึงตัดสินใจนั่งรถไฟฟ้าไปแทน","I needed to buy some necessities at the mall, but the traffic was heavy, so I decided to take the skytrain instead"
"เมื่อถึงเวลาฝนตกหนัก ถนนหลายสายก็มีน้ำท่วม ทำให้การเดินทางลำบากมากขึ้น","When heavy rains come, many roads flood, making travel more difficult"
"ฉันตั้งใจว่าจะเรียนทำอาหาร เพื่อที่ฉันจะได้ทำอาหารอร่อยๆ ให้ครอบครัวและเพื่อนๆ ได้ทาน","I've decided to learn cooking so that I can make delicious meals for my family and friends"
"เมื่อคืนฉันฝันเห็นทะเลสีฟ้าใส และเสียงคลื่นที่ซัดเข้าหาฝั่ง ทำให้ฉันรู้สึกผ่อนคลายมาก","Last night I dreamt of a clear blue sea and the sound of waves hitting the shore, which made me feel very relaxed"
"ในช่วงวันหยุดยาวนี้ ฉันวางแผนจะไปเที่ยวภูเขา เพื่อสัมผัสอากาศบริสุทธิ์และธรรมชาติที่สวยงาม","During this long holiday, I plan to visit the mountains to enjoy the fresh air and beautiful nature"
"แม้ว่างานจะยากและท้าทาย แต่ฉันก็จะพยายามทำให้ดีที่สุดเท่าที่ฉันจะทำได้","Even though the work is hard and challenging, I will try to do my best"
